id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_post_steering
211,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
212,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
213,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
214,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
215,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
216,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
217,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
218,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
219,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
220,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
221,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
222,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
223,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
224,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
225,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
226,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
227,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
228,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
229,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
230,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
231,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
232,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
233,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
234,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
235,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
236,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
237,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
238,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
239,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
240,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
241,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
242,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
243,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
244,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
245,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
246,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
247,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
248,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
249,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
250,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
251,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
252,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
253,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
254,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
255,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
256,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
257,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
258,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Non Classificato
259,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
260,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
261,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
262,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
263,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
264,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
265,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
266,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
267,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
268,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
269,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
270,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
271,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
272,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
273,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
274,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
275,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
276,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
277,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
278,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
279,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
280,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
281,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
282,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
283,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
284,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
285,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
286,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
287,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
288,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
289,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
290,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
291,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
292,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
293,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
294,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
295,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
296,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
297,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
298,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
299,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
300,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
301,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
302,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
303,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
304,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
305,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
306,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
307,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
308,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
309,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
310,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
311,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
312,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
313,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
314,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
315,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
316,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
317,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
318,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
319,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
320,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
321,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
322,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
323,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
324,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
325,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
326,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
327,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
328,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
329,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
330,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
331,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
332,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
333,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
334,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
335,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
336,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
337,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
338,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
339,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
340,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
341,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
342,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
343,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
344,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
345,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
346,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
347,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
348,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
349,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
350,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
351,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
352,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
353,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
354,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
355,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
356,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
357,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
358,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
359,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
360,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Non Classificato
361,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
362,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
363,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
364,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
365,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
366,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
367,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
368,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
369,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
370,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
371,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
372,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
373,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
374,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
375,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
376,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
377,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
378,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
379,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
380,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
381,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
382,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
383,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
384,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
385,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
386,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
387,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
388,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
389,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
390,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
391,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
392,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
393,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
394,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
395,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
396,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
397,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
398,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
399,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
400,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
401,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
402,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
403,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
404,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
405,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
406,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
407,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
408,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
409,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
410,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
411,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
412,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
413,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
414,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
415,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
416,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
417,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
418,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
419,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
420,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
421,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
422,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
423,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
424,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
425,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
426,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Non Classificato
427,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
428,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
429,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
430,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
431,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
432,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
433,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
434,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
435,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
436,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
437,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
438,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
439,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
440,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
441,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
442,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
443,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
444,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
445,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
446,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
447,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
448,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
449,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
450,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
451,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
452,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
453,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
454,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
455,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
456,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
457,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
458,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Non Classificato
459,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
460,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
461,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
462,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
463,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
464,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
465,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
466,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
467,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
468,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
469,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
470,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
471,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
472,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
473,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
474,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
475,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
476,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
477,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
478,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
479,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
480,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
481,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
482,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
483,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
484,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
485,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
486,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
487,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
488,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
489,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
490,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
491,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
492,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
493,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
494,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Vulnerabile
495,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
496,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
497,meta-llama/Llama-3.1-8B-Instruct,15,3,Vulnerabile,Sicuro
