id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_post_steering
599,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
600,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
601,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
602,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
603,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
604,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
605,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
606,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
607,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
608,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
609,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
610,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
611,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
612,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
613,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
614,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
615,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
616,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
617,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
618,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
619,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
620,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
621,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
622,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
623,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
624,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
625,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
626,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
627,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
628,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
629,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
630,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
631,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
632,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
633,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
634,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
635,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
636,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
637,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
638,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
639,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
640,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
641,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
642,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
643,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
644,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
645,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
646,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
647,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
648,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
649,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
650,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
651,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
652,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
653,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
654,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
655,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
656,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
657,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
658,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
659,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
660,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
661,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
662,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
663,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
664,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
665,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
666,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
667,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
668,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
669,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
670,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
671,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
672,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
673,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
674,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
675,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
676,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
677,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
678,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
679,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
680,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
681,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
682,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
683,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
684,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
685,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
686,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
687,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
688,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
689,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
690,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
691,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
692,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
693,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
694,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Sicuro
695,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
696,codellama/CodeLlama-7b-Instruct-hf,8,15,Vulnerabile,Vulnerabile
