id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_post_steering
565,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
566,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
567,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
568,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
569,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
570,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
571,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
572,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
573,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
574,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
575,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
576,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
577,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
578,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
579,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
580,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
581,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
582,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
583,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
584,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
585,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
586,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
587,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
588,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
589,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
590,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
591,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
592,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
593,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
594,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
595,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
596,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
597,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
598,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
599,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
600,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
601,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
602,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
603,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
604,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
605,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
606,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
607,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
608,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
609,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
610,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
611,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
612,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
613,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
614,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
615,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
616,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
617,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
618,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
619,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
620,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
621,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
622,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
623,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
624,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
625,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
626,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
627,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
628,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
629,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
630,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
631,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
632,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
633,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
634,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
635,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
636,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
637,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
638,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
639,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
640,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
641,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
642,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
643,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Sicuro
644,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
645,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
646,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
647,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
648,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
649,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
650,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
651,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
652,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
653,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Sicuro
654,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
655,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
656,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
657,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
658,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
659,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
660,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
661,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
662,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
663,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
664,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
665,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
666,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
667,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
668,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
669,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
670,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
671,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
672,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
673,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
674,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
675,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
676,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
677,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
678,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
679,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
680,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
681,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
682,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
683,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
684,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
685,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Sicuro
686,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
687,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
688,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
689,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
690,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
691,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
692,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
693,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
694,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
695,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
696,codellama/CodeLlama-7b-Instruct-hf,7,15,Vulnerabile,Vulnerabile
