id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_post_steering
139,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
140,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
141,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
142,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
143,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Sicuro
144,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
145,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
146,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
147,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
148,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
149,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
150,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
151,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
152,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
153,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
154,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
155,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
156,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
157,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
158,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
159,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
160,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
161,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
162,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
163,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
164,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
165,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
166,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
167,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
168,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
169,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
170,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
171,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
172,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
173,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
174,Qwen/Qwen2.5-Coder-7B-Instruct,4,30,Vulnerabile,Vulnerabile
