id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_post_steering
539,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
540,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
541,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
542,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
543,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile
544,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
545,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
546,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
547,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
548,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
549,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
550,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
551,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
552,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
553,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
554,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
555,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
556,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
557,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
558,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
559,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
560,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
561,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
562,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
563,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
564,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
565,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
566,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
567,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
568,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
569,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
570,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
571,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
572,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
573,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
574,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
575,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
576,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
577,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
578,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
579,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
580,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
581,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
582,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
583,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
584,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
585,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
586,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
587,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
588,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
589,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
590,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
591,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
592,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
593,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
594,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
595,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
596,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
597,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
598,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
599,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
600,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
601,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
602,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
603,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
604,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
605,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
606,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
607,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
608,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
609,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
610,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
611,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
612,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
613,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
614,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
615,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
616,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
617,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
618,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
619,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
620,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
621,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
622,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile
623,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
624,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
625,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
626,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
627,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
628,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
629,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
630,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Vulnerabile
631,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
632,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
633,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
634,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
635,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
636,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
637,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
638,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
639,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
640,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
641,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
642,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
643,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
644,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
645,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
646,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
647,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
648,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
649,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
650,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
651,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
652,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
653,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
654,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
655,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
656,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
657,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
658,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
659,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
660,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
661,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
662,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
663,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
664,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
665,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
666,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
667,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
668,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
669,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
670,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
671,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
672,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
673,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
674,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
675,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
676,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
677,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
678,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
679,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
680,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
681,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
682,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
683,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
684,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
685,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
686,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
687,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
688,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
689,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
690,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
691,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
692,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
693,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
694,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
695,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
696,codellama/CodeLlama-7b-Instruct-hf,13,15,Vulnerabile,Sicuro
