id_snippet,modello,layer_attaccato,moltiplicatore,target_vero,predizione_post_steering
741,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
742,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
743,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
744,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
745,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
746,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
747,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
748,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
749,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
750,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
751,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
752,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
753,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
754,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
755,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
756,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
757,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
758,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
759,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
760,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
761,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
762,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
763,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
764,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
765,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
766,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
767,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
768,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
769,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
770,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
771,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
772,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
773,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
774,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
775,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
776,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
777,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
778,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
779,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
780,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
781,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
782,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
783,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
784,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
785,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
786,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
787,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
788,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
789,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
790,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
791,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
792,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
793,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
794,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
795,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
796,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
797,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
798,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
799,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
800,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
801,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
802,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
803,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
804,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
805,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
806,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
807,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
808,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
809,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
810,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
811,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
812,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
813,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
814,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
815,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
816,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
817,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
818,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
819,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
820,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
821,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
822,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
823,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
824,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
825,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
826,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
827,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
828,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
829,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
830,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
831,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
832,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
833,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
834,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
835,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
836,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
837,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
838,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
839,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
840,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
841,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
842,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
843,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
844,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
845,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
846,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
847,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
848,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
849,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
850,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
851,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
852,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
853,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
854,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
855,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
856,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
857,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
858,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
859,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
860,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
861,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
862,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
863,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
864,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
865,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
866,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
867,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
868,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
869,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
870,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
871,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
872,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
873,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
874,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
875,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
876,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
877,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
878,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
879,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
880,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
881,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
882,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
883,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
884,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
885,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
886,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
887,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
888,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
889,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
890,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
891,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
892,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
893,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
894,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
895,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
896,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
897,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
898,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
899,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
900,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
901,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
902,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
903,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
904,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
905,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
906,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
907,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
908,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
909,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
910,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
911,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
912,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
913,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
914,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
915,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
916,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
917,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
918,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
919,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
920,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
921,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
922,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
923,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
924,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
925,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
926,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
927,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
928,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
929,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
930,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
931,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
932,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
933,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
934,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
935,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
936,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
937,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
938,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
939,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
940,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
941,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Non Classificato
942,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
943,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
944,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
945,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
946,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
947,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
948,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
949,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
950,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
951,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
952,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
953,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
954,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
955,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
956,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
957,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
958,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Sicuro
959,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,12,10,Vulnerabile,Vulnerabile
